gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
TUBB,,,,no,44.86,44.064,513780,514881,-0.026,ENSG00000196230,Tubulin beta chain (Tubulin beta-5 chain),Cytoplasm,"glioblast;Schwann cell precursor;neural crest cell;ovarian surface epithelial cell;mesodermal cell;mast cell;mucosal type mast cell;double-positive, alpha-beta thymocyte;large pre-B-II cell;primitive red blood cell;fraction A pre-pro B cell;immature Schwann cell;enteric neuron;peripheral nervous system neuron",
TUBB3,,,,no,0.225,0.265,2580,3099,0.236,ENSG00000258947,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),Cytoplasm,lung neuroendocrine cell;small pre-B-II cell;sympathetic neuron,
TYMS,,,,no,1.741,0.895,19943,10463,-0.959,ENSG00000176890,Thymidylate synthase (TS) (TSase),Nucleus,"double-positive, alpha-beta thymocyte;T-helper 17 cell;large pre-B-II cell;primitive red blood cell;macrophage dendritic cell progenitor;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
U2AF1,,,,no,1.515,1.015,17352,11857,-0.578,ENSG00000160201,Splicing factor U2AF 35 kDa subunit (U2 auxiliary factor 35 kDa subunit) (U2 small nuclear RNA auxiliary factor 1) (U2 snRNP auxiliary factor small subunit),Nucleus,stem cell of epidermis;pancreatic D cell;endocrine cell;T-helper 17 cell;exhausted T cell;large pre-B-II cell;transit amplifying cell of colon,
UBE2C,,,,no,0.192,0.104,2196,1215,-0.883,ENSG00000175063,Ubiquitin-conjugating enzyme E2 C,,"double-positive, alpha-beta thymocyte;DN4 thymocyte;large pre-B-II cell;promonocyte;fraction A pre-pro B cell",
UBE2I,,,,no,10.059,10.856,115206,126849,0.11,ENSG00000103275,SUMO-conjugating enzyme UBC9,Nucleus,large pre-B-II cell,
UBE2T,,,,no,0.495,0.292,5668,3416,-0.759,ENSG00000077152,Ubiquitin-conjugating enzyme E2 T,Nucleus,large pre-B-II cell,
UCP2,,,,no,1.737,1.662,19895,19420,-0.064,ENSG00000175567,Dicarboxylate carrier SLC25A8 (Mitochondrial uncoupling protein 2) (UCP 2) (Solute carrier family 25 member 8) (UCPH),Mitochondrion inner membrane,"erythrocyte;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;dendritic cell, human;B-1a B cell;B-1b B cell;germinal center B cell;small pre-B-II cell;large pre-B-II cell;pre-B-I cell;erythroid lineage cell;reticulocyte;enucleated reticulocyte",
UHRF1,,,,no,1.003,0.908,11493,10610,-0.144,ENSG00000276043,E3 ubiquitin-protein ligase UHRF1,Nucleus,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;precursor B cell;large pre-B-II cell;common dendritic progenitor;macrophage dendritic cell progenitor;hematopoietic precursor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;early T lineage precursor;common lymphoid progenitor",
WASHC4,,,,no,9.39,9.697,107540,113302,0.046,ENSG00000136051,WASH complex subunit 4 (Strumpellin and WASH-interacting protein) (SWIP) (WASH complex subunit SWIP),Early endosome,B cell,
WDFY4,,,,no,0.225,0.431,2577,5032,0.937,ENSG00000128815,WD repeat- and FYVE domain-containing protein 4,Early endosome,"central nervous system macrophage;microglial cell;professional antigen presenting cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;B cell",
XBP1,,,,no,72.745,63.583,833141,742953,-0.194,ENSG00000100219,X-box-binding protein 1 (XBP-1) (Tax-responsive element-binding protein 5) (TREB-5),Endoplasmic reticulum,luminal epithelial cell of mammary gland;ileal goblet cell;IgG plasmablast;IgA plasmablast;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,
ZBP1,,,,no,0.042,0.144,477,1685,1.792,ENSG00000124256,Z-DNA-binding protein 1 (DNA-dependent activator of IFN-regulatory factors) (DAI) (Tumor stroma and activated macrophage protein DLM-1),Cytoplasm,"mature B cell;plasmablast;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;CD16-negative, CD56-bright natural killer cell, human",
ZNF296,,,,no,0.132,0.126,1508,1467,-0.069,ENSG00000170684,Zinc finger protein 296 (ZFP296) (Zinc finger protein 342),Nucleus,immature B cell;small pre-B-II cell;pre-B-I cell,
