gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
MEIS2,,,,no,3.354,4.147,38413,48453,0.306,ENSG00000134138,Homeobox protein Meis2 (Meis1-related protein 1),Nucleus,epithelial cell;basal epithelial cell of prostatic duct;pigmented epithelial cell;pigmented ciliary epithelial cell;interstitial cell of Cajal;kidney capillary endothelial cell;lung endothelial cell;pancreatic PP cell;endothelial cell;endothelial cell of vascular tree;neuron;kidney interstitial fibroblast;mesangial cell,
MIAT,,,,no,0.086,0.128,990,1493,0.564,ENSG00000225783,,,neuroendocrine cell;lung neuroendocrine cell;enteric neuron;ganglion interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;retinal ganglion cell;GABAergic neuron;peripheral nervous system neuron;sympathetic neuron,
MKX,,,,no,0.098,0.063,1120,738,-0.631,ENSG00000150051,Homeobox protein Mohawk,Nucleus,smooth muscle cell of prostate;medium spiny neuron,
MME,,,,no,0.137,0.065,1565,764,-1.063,ENSG00000196549,Neprilysin,Cell membrane,enterocyte of epithelium of small intestine;epithelial cell of small intestine;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;kidney glomerular epithelial cell;podocyte;precursor B cell;pre-B-I cell;late pro-B cell;pro-B cell;medium spiny neuron;preadipocyte;white fat cell;brown fat cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,
MOG,,,,no,0.021,,239,0,,ENSG00000204655,Myelin-oligodendrocyte glycoprotein,Cell membrane,neuron associated cell;glial cell;macroglial cell;oligodendrocyte,
MPPED1,,,,no,0.013,,152,0,,ENSG00000186732,Metallophosphoesterase domain-containing protein 1,,glutamatergic neuron,
MPZ,,,,no,0.974,1.148,11160,13413,0.236,ENSG00000158887,Myelin protein P0 (Myelin peripheral protein) (MPP) (Myelin protein zero),Cell membrane,glioblast;Schwann cell precursor;neural crest cell,MPZ
MRC1,,,,no,3.876,4.012,44386,46879,0.05,ENSG00000260314,Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206),Endosome membrane,endothelial cell of lymphatic vessel;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;surface ectodermal cell;professional antigen presenting cell;immature innate lymphoid cell,CD45
MSR1,,,,no,4.006,4.786,45875,55923,0.257,ENSG00000038945,Macrophage scavenger receptor types I and II (Macrophage acetylated LDL receptor I and II) (Scavenger receptor class A member 1) (CD antigen CD204),Membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;mature microglial cell;lung macrophage;professional antigen presenting cell;immature innate lymphoid cell,
MYO5B,,,,no,7.334,6.553,83993,76571,-0.162,ENSG00000167306,Unconventional myosin-Vb,Cytoplasm,corneal epithelial cell;neuron,
NAIP,,,,no,6.092,11.523,69774,134645,0.919,ENSG00000249437,Baculoviral IAP repeat-containing protein 1 (Neuronal apoptosis inhibitory protein),,Kupffer cell;mature microglial cell,
NCAM1,,,,no,0.984,1.405,11267,16422,0.515,ENSG00000149294,Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56),Secreted,lens epithelial cell;anterior lens cell;secondary lens fiber;mature NK T cell;neural cell;neuron associated cell;oligodendrocyte precursor cell;glial cell;macroglial cell;Bergmann glial cell;oligodendrocyte;Schwann cell;amacrine cell;sympathetic neuron,NCAM
NDRG2,,,,no,10.596,11.249,121350,131438,0.086,ENSG00000165795,Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Syld709613),Cytoplasm;Cytoplasm,acinar cell of salivary gland;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;tongue muscle cell;slow muscle cell;pre-conventional dendritic cell;Bergmann glial cell;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,
NDRG4,,,,no,1.114,0.52,12755,6077,-1.099,ENSG00000103034,Protein NDRG4 (Brain development-related molecule 1) (N-myc downstream-regulated gene 4 protein) (Vascular smooth muscle cell-associated protein 8) (SMAP-8),Cytoplasm,retina horizontal cell;Cajal-Retzius cell;retinal ganglion cell;glycinergic neuron,
NDST4,,,,no,0.123,0.025,1411,297,-2.277,ENSG00000138653,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4,Golgi apparatus membrane,neuron;neuronal brush cell,
NEFH,,,,no,0.25,0.133,2860,1554,-0.909,ENSG00000100285,Neurofilament heavy polypeptide (NF-H) (200 kDa neurofilament protein) (Neurofilament triplet H protein),Cytoplasm,granulosa cell;epithelial cell of prostate;luminal cell of prostate epithelium,
NEFL,,,,no,0.076,0.021,875,250,-1.836,ENSG00000277586,Neurofilament light polypeptide (NF-L) (68 kDa neurofilament protein) (Neurofilament triplet L protein),Cell projection,Mueller cell;neuron;enteric neuron;ON-bipolar cell;OFF-bipolar cell;retinal ganglion cell;glycinergic neuron,
NEFM,,,,no,0.253,0.266,2894,3112,0.076,ENSG00000104722,Neurofilament medium polypeptide (NF-M) (160 kDa neurofilament protein) (Neurofilament 3) (Neurofilament triplet M protein),Cytoplasm,neuron;enteric neuron;Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron;peripheral nervous system neuron,
NES,,,,no,2.284,2.32,26154,27105,0.023,ENSG00000132688,Nestin,,glioblast;Schwann cell precursor;vasa recta descending limb cell;endothelial cell of artery,
NETO1,,,,no,0.151,0.066,1727,766,-1.202,ENSG00000166342,Neuropilin and tolloid-like protein 1 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 1),Secreted,interneuron;bipolar neuron;retinal bipolar neuron;inhibitory interneuron,
NEUROD1,,,,no,1.227,0.951,14050,11111,-0.367,ENSG00000162992,Neurogenic differentiation factor 1 (NeuroD) (NeuroD1) (Class A basic helix-loop-helix protein 3) (bHLHa3),Cytoplasm,type EC enteroendocrine cell;lung neuroendocrine cell;pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;pancreatic epsilon cell;enteroendocrine cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon;endocrine cell,
NEUROD2,,,,no,0.032,0.01,367,114,-1.716,ENSG00000171532,Neurogenic differentiation factor 2 (NeuroD2) (Class A basic helix-loop-helix protein 1) (bHLHa1) (NeuroD-related factor) (NDRF),Nucleus,cortical interneuron;cerebral cortex GABAergic interneuron;glutamatergic neuron;glycinergic neuron,
NFATC1,,,,no,1.318,1.555,15093,18175,0.239,ENSG00000131196,"Nuclear factor of activated T-cells, cytoplasmic 1 (NF-ATc1) (NFATc1) (NFAT transcription complex cytosolic component) (NF-ATc) (NFATc)",Cytoplasm,epithelial cell of thymus;endothelial cell of lymphatic vessel;osteoclast;neuron,
NGFR,,,,no,2.743,1.52,31415,17760,-0.852,ENSG00000064300,Tumor necrosis factor receptor superfamily member 16 (Gp80-LNGFR) (Low affinity neurotrophin receptor p75NTR) (Low-affinity nerve growth factor receptor) (NGF receptor) (p75 ICD) (CD antigen CD271),Cell membrane,basal epithelial cell of tracheobronchial tree;radial glial cell;Mueller cell;visceromotor neuron,NGF;NT
NLRP1,,,,no,0.691,1.802,7909,21057,1.384,ENSG00000091592,"NACHT, LRR and PYD domains-containing protein 1",Cytoplasm,pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;enteroendocrine cell;PP cell;endocrine cell;peripheral nervous system neuron,
NMU,,,,no,0.124,0.022,1417,258,-2.486,ENSG00000109255,Neuromedin-U,Secreted,epithelial cell of stratum germinativum of esophagus;keratinocyte;stratified epithelial cell;brush cell;brush cell of trachebronchial tree;brush cell of bronchus;epidermal cell;neuron,NMU
NNAT,,,,no,0.066,0.027,759,314,-1.302,ENSG00000053438,Neuronatin,,glioblast;Schwann cell precursor;neural crest cell;lung neuroendocrine cell;mesodermal cell;radial glial cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;neuronal brush cell;Cajal-Retzius cell;GABAergic neuron;peripheral nervous system neuron,
NONO,,,,no,43.553,43.032,498814,502823,-0.017,ENSG00000147140,"Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (p54(nrb)) (p54nrb) (55 kDa nuclear protein) (NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",Nucleus,glioblast;Schwann cell precursor;neural crest cell;basophil mast progenitor cell;early lymphoid progenitor,
NOS1,,,,no,0.87,0.821,9965,9597,-0.083,ENSG00000089250,Nitric oxide synthase 1,Cell membrane,macula densa epithelial cell;neuron,
NPAS4,,,,no,0.055,0.034,630,399,-0.688,ENSG00000174576,Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10),Nucleus,glycinergic neuron,
NPFFR2,,,,no,0.038,0.012,433,143,-1.627,ENSG00000056291,Neuropeptide FF receptor 2 (G-protein coupled receptor 74) (G-protein coupled receptor HLWAR77) (Neuropeptide G-protein coupled receptor),Cell membrane,neuron;medium spiny neuron,NPFF;NPVF
NPNT,,,,no,8.501,7.076,97367,82684,-0.265,ENSG00000168743,Nephronectin (Preosteoblast EGF-like repeat protein with MAM domain) (Protein EGFL6-like),Secreted,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;taste receptor cell;kidney glomerular epithelial cell;podocyte;smooth muscle fiber of ileum;ciliary muscle cell;neuron;lung secretory cell,
NPSR1,,,,no,0.031,,357,0,,ENSG00000187258,Neuropeptide S receptor (G-protein coupled receptor 154) (G-protein coupled receptor PGR14) (G-protein coupled receptor for asthma susceptibility),Cytoplasm,neuron,NPS
NREP,,,,no,2.572,1.639,29456,19155,-0.65,ENSG00000134986,Neuronal regeneration-related protein (Neuronal protein 3.1) (Protein p311),Cytoplasm,glioblast;Schwann cell precursor;granulosa cell;brush cell of trachebronchial tree;brush cell of trachea;brush cell of bronchus;ovarian surface epithelial cell;mesodermal cell;tracheobronchial smooth muscle cell;early lymphoid progenitor;enteric neuron;peripheral nervous system neuron;pulmonary interstitial fibroblast;fibroblast of lung;chondrocyte;interstitial cell of ovary;mesenchymal cell,
NRSN1,,,,no,0.101,0.022,1152,255,-2.204,ENSG00000152954,Neurensin-1 (Neuro-p24) (Vesicular membrane protein of 24 kDa) (Vesicular membrane protein p24),Membrane,glycinergic neuron;peripheral nervous system neuron,
NTS,,,,no,0.064,0.029,728,338,-1.136,ENSG00000133636,Neurotensin/neuromedin N,Secreted;Cytoplasmic vesicle,stem cell;basal cell;respiratory basal cell;basal cell of epithelium of trachea;ependymal cell;glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;type L enteroendocrine cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;neuron,NTS
NXPH2,,,,no,0.054,0.011,623,125,-2.346,ENSG00000144227,Neurexophilin-2,Secreted,kidney collecting duct intercalated cell;renal intercalated cell;renal alpha-intercalated cell;neuron,
OLFM1,,,,no,2.479,2.076,28388,24255,-0.256,ENSG00000130558,Noelin (Neuronal olfactomedin-related ER localized protein) (Olfactomedin-1),Secreted,vein endothelial cell;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;Cajal-Retzius cell;visceromotor neuron;peripheral nervous system neuron,
OLIG1,,,,no,0.058,0.017,666,201,-1.757,ENSG00000184221,Oligodendrocyte transcription factor 1 (Oligo1) (Class B basic helix-loop-helix protein 6) (bHLHb6) (Class E basic helix-loop-helix protein 21) (bHLHe21),Nucleus,neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell,
OLR1,,,,no,0.469,0.76,5367,8877,0.697,ENSG00000173391,Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (C-type lectin domain family 8 member A) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (hLOX-1) (Lectin-type oxidized LDL receptor 1),Cell membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;tissue-resident macrophage;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell;hematopoietic cell;granulocyte;basophil;professional antigen presenting cell;myelocyte;granulocytopoietic cell,
P2RY1,,,,no,1.128,0.667,12917,7798,-0.757,ENSG00000169860,P2Y purinoceptor 1 (P2Y1) (ADP receptor) (Purinergic receptor),Cell membrane,enteric smooth muscle cell;neuron,
P2RY12,,,,no,0.202,0.165,2317,1932,-0.291,ENSG00000169313,P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999),Cell membrane,lens fiber cell;secondary lens fiber;phagocyte;macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;professional antigen presenting cell,
P2RY13,,,,no,0.475,0.575,5442,6715,0.274,ENSG00000181631,P2Y purinoceptor 13 (P2Y13) (G-protein coupled receptor 86) (G-protein coupled receptor 94),Cell membrane,microglial cell;mononuclear phagocyte;blood cell;granulocyte;Langerhans cell,
PADI2,,,,no,1.143,1.279,13088,14942,0.162,ENSG00000117115,Protein-arginine deiminase type-2,Cytoplasm,microglial cell,
PAX2,,,,no,0.058,0.055,663,647,-0.064,ENSG00000075891,Paired box protein Pax-2,Nucleus,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;renal principal cell;taste receptor cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;parietal epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney loop of Henle thin descending limb epithelial cell;neuron;kidney cell;kidney collecting duct cell,
PAX5,,,,no,0.022,0.017,249,200,-0.345,ENSG00000196092,Paired box protein Pax-5 (B-cell-specific transcription factor) (BSAP),Nucleus,mature B cell;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;germinal center B cell;B cell;immature B cell;precursor B cell;small pre-B-II cell;transitional stage B cell;lymphoid lineage restricted progenitor cell;pro-B cell;neuron,
PAX6,,,,no,1.529,1.186,17512,13860,-0.366,ENSG00000007372,Paired box protein Pax-6 (Aniridia type II protein) (Oculorhombin),Nucleus,pigmented epithelial cell;pigmented ciliary epithelial cell;corneal epithelial cell;pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic PP cell;enteroendocrine cell;PP cell;conjunctival epithelial cell;endocrine cell;smooth muscle cell of sphincter of pupil;radial glial cell;Mueller cell;forebrain radial glial cell;retinal ganglion cell;medium spiny neuron;glycinergic neuron,
PCBP3,,,,no,0.237,0.32,2712,3734,0.432,ENSG00000183570,Poly(rC)-binding protein 3 (Alpha-CP3) (PCBP3-overlapping transcript) (PCBP3-overlapping transcript 1),Cytoplasm,neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;retina horizontal cell;retinal ganglion cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal cone cell;retinal rod cell;visceromotor neuron;glycinergic neuron,
PCDH11X,,,,no,0.012,,138,0,,ENSG00000102290,Protocadherin-11 X-linked (Protocadherin-11) (Protocadherin on the X chromosome) (PCDH-X) (Protocadherin-S),Cell membrane,ganglion interneuron;GABAergic neuron;medium spiny neuron;glutamatergic neuron,
PDE3A,,,,no,1.008,0.672,11547,7847,-0.586,ENSG00000172572,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",Membrane,cardiac endothelial cell;endocardial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell;ciliary muscle cell;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;immature innate lymphoid cell;neuron;amacrine cell;hepatic stellate cell;fibroblast of cardiac tissue;kidney interstitial fibroblast;pericyte;mesangial cell;renal interstitial pericyte;kidney interstitial cell,
PDE4B,,,,no,0.647,0.731,7409,8546,0.177,ENSG00000184588,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",Cytoplasm,lung endothelial cell;endothelial cell;endothelial cell of vascular tree;retinal pigment epithelial cell;inflammatory macrophage;neuron associated cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;glial cell;macroglial cell;astrocyte;Bergmann glial cell;oligodendrocyte;retina horizontal cell,
PDGFD,,,,no,4.856,5.099,55617,59582,0.07,ENSG00000170962,Platelet-derived growth factor D (PDGF-D) (Iris-expressed growth factor) (Spinal cord-derived growth factor B) (SCDGF-B),Secreted,cholangiocyte;kidney capillary endothelial cell;melanocyte;neuron;fibroblast of cardiac tissue,PDGF
PDYN,,,,no,0.029,,327,0,,ENSG00000101327,Proenkephalin-B (Beta-neoendorphin-dynorphin) (Preprodynorphin),Secreted,neuron,OPIOID
PEA15,,,,no,14.08,10.672,161258,124701,-0.4,ENSG00000162734,Astrocytic phosphoprotein PEA-15 (15 kDa phosphoprotein enriched in astrocytes) (Phosphoprotein enriched in diabetes) (PED),Cytoplasm,radial glial cell;forebrain radial glial cell;OFF-bipolar cell;glycinergic neuron,
PEG10,,,,no,5.014,4.045,57423,47263,-0.31,ENSG00000242265,Retrotransposon-derived protein PEG10 (Embryonal carcinoma differentiation-regulated protein) (Mammalian retrotransposon-derived protein 2) (Myelin expression factor 3-like protein 1) (MEF3-like protein 1) (Paternally expressed gene 10 protein) (Retrotransposon gag domain-containing protein 3) (Retrotransposon-derived gag-like polyprotein) (Ty3/Gypsy-like protein),Extracellular vesicle membrane,"lung neuroendocrine cell;pancreatic PP cell;pancreatic epsilon cell;PP cell;cortical cell of adrenal gland;epithelial cell of thymus;cortical thymic epithelial cell;trophoblast giant cell;placental villous trophoblast;syncytiotrophoblast cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;neuron",
PENK,,,,no,0.029,,334,0,,ENSG00000181195,Proenkephalin-A,Cytoplasmic vesicle,pancreatic D cell;neuron;medium spiny neuron;sympathetic neuron;fibroblast of connective tissue of nonglandular part of prostate;myofibroblast cell;chondrocyte;theca cell,OPIOID
PER3,,,,no,2.928,3.532,33538,41275,0.271,ENSG00000049246,Period circadian protein homolog 3 (hPER3) (Cell growth-inhibiting gene 13 protein) (Circadian clock protein PERIOD 3),Cytoplasm,lens fiber cell;bipolar neuron;retinal bipolar neuron,
PGK1,,,,no,9.363,7.998,107233,93451,-0.227,ENSG00000102144,Phosphoglycerate kinase 1,Cytoplasm,T-helper 17 cell;glycinergic neuron,
PGR,,,,no,0.286,0.32,3275,3740,0.163,ENSG00000082175,Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3),Nucleus;Cytoplasm,pancreatic PP cell;uterine smooth muscle cell;neuron;myofibroblast cell;stromal cell;stromal cell of ovary,5alphaP
PHB2,,,,no,30.311,29.52,347146,344936,-0.038,ENSG00000215021,Prohibitin-2 (B-cell receptor-associated protein BAP37) (D-prohibitin) (Repressor of estrogen receptor activity),Mitochondrion inner membrane,glioblast;Schwann cell precursor,
PHGDH,,,,no,7.778,10.127,89086,118327,0.381,ENSG00000092621,D-3-phosphoglycerate dehydrogenase (3-PGDH),,Sertoli cell;mesothelial cell;granulosa cell;forebrain radial glial cell,
PHLPP1,,,,no,2.733,2.714,31301,31708,-0.01,ENSG00000081913,PH domain leucine-rich repeat-containing protein phosphatase 1,Cytoplasm;Membrane,melanocyte;melanocyte of skin;neuron associated cell;glial cell;macroglial cell;Bergmann glial cell;oligodendrocyte,
PHOX2B,,,,no,0.043,0.01,494,112,-2.17,ENSG00000109132,Paired mesoderm homeobox protein 2B (Neuroblastoma Phox) (NBPhox) (PHOX2B homeodomain protein) (Paired-like homeobox 2B),Nucleus,glioblast;Schwann cell precursor;neural crest cell;neuroendocrine cell;chromaffin cell;neuron;enteric neuron;visceromotor neuron;peripheral nervous system neuron,
PIP4K2A,,,,no,1.855,1.736,21247,20289,-0.095,ENSG00000150867,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,Cell membrane,"endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;melanocyte;enucleate erythrocyte;CD8-positive, alpha-beta cytokine secreting effector T cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte;Schwann cell",
PITX2,,,,no,0.057,0.013,658,147,-2.191,ENSG00000164093,Pituitary homeobox 2 (ALL1-responsive protein ARP1) (Homeobox protein PITX2) (Paired-like homeodomain transcription factor 2) (RIEG bicoid-related homeobox transcription factor) (Solurshin),Nucleus,corneal endothelial cell;neuron,
PKM,,,,no,31.956,30.91,365988,361178,-0.048,ENSG00000067225,Pyruvate kinase PKM,Cytoplasm,fallopian tube secretory epithelial cell;rod bipolar cell;OFF-bipolar cell;retinal cone cell;glycinergic neuron,
PLA2G4A,,,,no,0.574,0.664,6575,7759,0.21,ENSG00000116711,Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA),Cytoplasm,glutamatergic neuron;kidney interstitial fibroblast;kidney interstitial cell,
PLCB1,,,,no,4.51,3.9,51649,45569,-0.21,ENSG00000182621,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Nucleus membrane,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle epithelial cell;Schwann cell;mesangial cell,
PLCE1,,,,no,0.657,0.643,7519,7517,-0.029,ENSG00000138193,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1",Cytoplasm,corneal endothelial cell;pigmented ciliary epithelial cell;kidney glomerular epithelial cell;podocyte;parietal epithelial cell;retinal pigment epithelial cell;smooth muscle myoblast;Schwann cell,
PLS3,,,,no,10.272,9.255,117646,108140,-0.15,ENSG00000102024,Plastin-3 (T-plastin),Cytoplasm,glioblast;Schwann cell precursor;epithelial cell of lung;type I pneumocyte,
PLXDC1,,,,no,0.204,0.593,2339,6933,1.539,ENSG00000161381,Plexin domain-containing protein 1 (Tumor endothelial marker 3) (Tumor endothelial marker 7),Secreted,epithelial cell of thymus;cerebral cortex endothelial cell;interneuron;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell,
PNMA1,,,,no,2.173,1.778,24883,20780,-0.289,ENSG00000176903,Paraneoplastic antigen Ma1 (37 kDa neuronal protein) (Neuron- and testis-specific protein 1),Nucleus,enteric smooth muscle cell;peripheral nervous system neuron,
PON2,,,,no,4.611,4.54,52814,53051,-0.022,ENSG00000105854,Serum paraoxonase/arylesterase 2 (PON 2),Membrane,skeletal muscle satellite stem cell;type I pneumocyte;cerebral cortex endothelial cell;skeletal muscle satellite cell;radial glial cell;forebrain radial glial cell,
POSTN,,,,no,1.149,0.464,13157,5422,-1.308,ENSG00000133110,Periostin (PN) (Osteoblast-specific factor 2) (OSF-2),Golgi apparatus,glioblast;Schwann cell precursor;neural crest cell;basal cell of epidermis;stem cell of epidermis;lung microvascular endothelial cell;lung endothelial cell;cardiac endothelial cell;endocardial cell;muscle cell;smooth muscle cell;glutamatergic neuron;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell;interstitial cell of ovary;mesenchymal cell,PERIOSTIN
POU3F3,,,,no,0.011,,124,0,,ENSG00000198914,"POU domain, class 3, transcription factor 3 (Brain-specific homeobox/POU domain protein 1) (Brain-1) (Brn-1) (Octamer-binding protein 8) (Oct-8) (Octamer-binding transcription factor 8) (OTF-8)",Nucleus,kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney loop of Henle epithelial cell;forebrain radial glial cell,
POU4F3,,,,no,0.035,0.02,399,233,-0.805,ENSG00000091010,"POU domain, class 4, transcription factor 3 (Brain-specific homeobox/POU domain protein 3C) (Brain-3C) (Brn-3C)",Nucleus,neuron,
PPP2R1A,,,,no,12.025,13.083,137719,152877,0.122,ENSG00000105568,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),Cytoplasm,glioblast;Schwann cell precursor;ovarian surface epithelial cell,
PPP3CA,,,,no,3.993,4.225,45734,49368,0.081,ENSG00000138814,Protein phosphatase 3 catalytic subunit alpha,Cytoplasm,renal beta-intercalated cell;luminal cell of prostate epithelium;stellate neuron;granule cell;cerebellar granule cell,
PRDM13,,,,no,0.019,,215,0,,ENSG00000112238,PR domain zinc finger protein 13,Nucleus,glycinergic neuron,
PRKCA,,,,no,2.789,3.645,31945,42590,0.386,ENSG00000154229,Protein kinase C alpha type (PKC-A) (PKC-alpha),Cytoplasm,endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Bergmann glial cell;Schwann cell;neuron;kidney interstitial fibroblast,
PRKCB,,,,no,0.4,0.534,4584,6243,0.417,ENSG00000166501,Protein kinase C beta type (PKC-B) (PKC-beta),Cytoplasm,IgG memory B cell;IgG-negative class switched memory B cell;amacrine cell;stellate neuron,
PRLR,,,,no,4.164,3.563,47688,41633,-0.225,ENSG00000113494,Prolactin receptor (PRL-R),Membrane,choroid plexus epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;kidney collecting duct intercalated cell;renal intercalated cell;renal alpha-intercalated cell;mammary gland epithelial cell;smooth muscle cell of sphincter of pupil;neuron;medium spiny neuron,GH;PRL
PRMT1,,,,no,11.886,12.259,136126,143239,0.045,ENSG00000126457,Protein arginine N-methyltransferase 1,Nucleus,"glioblast;Schwann cell precursor;myoepithelial cell;myoepithelial cell of mammary gland;activated CD4-positive, alpha-beta T cell",
PROX1,,,,no,10.978,9.78,125732,114271,-0.167,ENSG00000117707,Prospero homeobox protein 1 (Homeobox prospero-like protein PROX1) (PROX-1),Nucleus,lung neuroendocrine cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;kidney loop of Henle medullary thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;lens fiber cell;secondary lens fiber;surface ectodermal cell;neuron;rod bipolar cell,
PRPH,,,,no,0.178,0.103,2041,1202,-0.793,ENSG00000135406,Peripherin (Neurofilament 4),Cytoplasm,neuroendocrine cell;chromaffin cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of colon;vascular associated smooth muscle cell;enteric neuron;visceromotor neuron;peripheral nervous system neuron,
PSIP1,,,,no,1.868,2.515,21399,29384,0.429,ENSG00000164985,PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52),Nucleus,"glioblast;Schwann cell precursor;neural crest cell;epithelial cell of thymus;cortical thymic epithelial cell;ovarian surface epithelial cell;double-positive, alpha-beta thymocyte;large pre-B-II cell;hematopoietic multipotent progenitor cell;common lymphoid progenitor",
