gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
ROBO4,,,no,True,ENSG00000154133,Roundabout homolog 4 (Magic roundabout),,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;kidney capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;cerebral cortex endothelial cell;surface ectodermal cell,,0.83,0.791,0.83,3851,1912,-0.069
RRAD,,,no,True,ENSG00000166592,GTP-binding protein RAD (RAD1) (Ras associated with diabetes),Cell membrane,multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;vascular associated smooth muscle cell;myometrial cell;bronchial smooth muscle cell;mural cell,,0.387,0.192,0.387,1797,465,-1.009
RRAS,,,no,True,ENSG00000126458,Ras-related protein R-Ras,Cell membrane,cerebral cortex endothelial cell;endosteal cell;myometrial cell,,0.919,1.231,1.231,4266,2976,0.422
RSPO3,,,no,True,ENSG00000146374,R-spondin-3 (Protein with TSP type-1 repeat) (hPWTSR) (Roof plate-specific spondin-3) (hRspo3) (Thrombospondin type-1 domain-containing protein 2),Secreted,uterine smooth muscle cell;neuron;Cajal-Retzius cell;connective tissue cell;fibroblast;fibroblast of mammary gland;fibroblast of breast;mesenchymal cell,,0.243,0.494,0.494,1126,1195,1.027
RTL8C,,,no,True,ENSG00000134590,Retrotransposon Gag-like protein 8C (Mammalian retrotransposon derived protein 8C),,granulosa cell;ovarian surface epithelial cell;Leydig cell;tracheobronchial smooth muscle cell;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;interstitial cell of ovary,,1.516,0.995,1.516,7034,2406,-0.606
RUNX1T1,,,no,True,ENSG00000079102,Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),Nucleus,corneal endothelial cell;granule cell;cerebellar granule cell;glutamatergic neuron;fibro/adipogenic progenitor cell,,0.46,0.565,0.565,2135,1366,0.297
RXFP1,,,no,True,ENSG00000171509,Relaxin receptor 1 (Leucine-rich repeat-containing G-protein coupled receptor 7) (Relaxin family peptide receptor 1),Cell membrane,kidney capillary endothelial cell;medium spiny neuron;glutamatergic neuron;renal interstitial pericyte,RLN,0.04,0.078,0.078,185,189,0.972
S1PR1,,,no,True,ENSG00000170989,Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;capillary endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung,,1.508,1.776,1.776,6998,4292,0.236
SAMD4A,,,no,True,ENSG00000020577,Protein Smaug homolog 1 (Smaug 1) (hSmaug1) (Sterile alpha motif domain-containing protein 4A) (SAM domain-containing protein 4A),Cytoplasm,cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell of sphincter of pupil;muscle precursor cell;cardiac muscle myoblast;hepatic stellate cell,,0.699,0.799,0.799,3242,1932,0.194
SCGB1D2,,,no,True,ENSG00000124935,Secretoglobin family 1D member 2 (Lipophilin-B),Secreted,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;glandular epithelial cell;epithelial cell of uterus;epithelial cell of sweat gland;endothelial cell of uterus;mammary gland epithelial cell;stromal cell;stromal cell of ovary,,0.038,0.049,0.049,175,118,0.373
SCN7A,,,no,True,ENSG00000136546,Sodium channel protein type 7 subunit alpha (Putative voltage-gated sodium channel subunit alpha Nax) (Sodium channel protein cardiac and skeletal muscle subunit alpha) (Sodium channel protein type VII subunit alpha),Cell membrane,skeletal muscle fibroblast;smooth muscle myoblast;Schwann cell;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;fibroblast of lung;bronchus fibroblast of lung;pericyte,,0.716,0.717,0.717,3324,1733,0.002
SDC2,,,no,True,ENSG00000169439,Syndecan-2 (SYND2) (Fibroglycan) (Heparan sulfate proteoglycan core protein) (HSPG) (CD antigen CD362),Membrane,renal beta-intercalated cell;pancreatic PP cell;PP cell;endosteal cell;muscle cell;smooth muscle cell;bronchial smooth muscle cell;pancreatic stellate cell;osteoblast;theca cell,ANGPTL;MK;PTN;ADGRA,0.625,0.86,0.86,2902,2078,0.459
SELE,,,no,True,ENSG00000007908,E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E),Cell membrane,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;retinal blood vessel endothelial cell;kidney capillary endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus,CEACAM;SELE;SELPLG,0.055,0.257,0.257,257,621,2.214
SELP,,,no,True,ENSG00000174175,P-selectin (CD62 antigen-like family member P) (Granule membrane protein 140) (GMP-140) (Leukocyte-endothelial cell adhesion molecule 3) (LECAM3) (Platelet activation dependent granule-external membrane protein) (PADGEM) (CD antigen CD62P),Cell membrane,squamous epithelial cell;vein endothelial cell;retinal blood vessel endothelial cell;endothelial cell of artery;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;endocardial cell;platelet;megakaryocyte,CD34;SELPLG,0.527,0.808,0.808,2448,1952,0.615
SEMA3A,,,no,True,ENSG00000075213,Semaphorin-3A (Semaphorin III) (Sema III),Secreted,endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;surface ectodermal cell;adipocyte of breast,SEMA3,0.199,0.222,0.222,924,536,0.156
SEMA3C,,,no,True,ENSG00000075223,Semaphorin-3C (Semaphorin-E) (Sema E),Secreted,renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;ionocyte;melanocyte of skin;tracheobronchial smooth muscle cell;Schwann cell;medium spiny neuron;fibro/adipogenic progenitor cell,SEMA3,0.308,0.593,0.593,1431,1434,0.944
SEMA3D,,,no,True,ENSG00000153993,Semaphorin-3D,Secreted,taste receptor cell;endothelial cell of lymphatic vessel;neuron,SEMA3,0.199,0.275,0.275,923,664,0.466
SERPINE1,,,no,True,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,,0.242,0.171,0.242,1125,413,-0.504
SERPINH1,,,no,True,ENSG00000149257,Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47),Endoplasmic reticulum lumen,epithelial cell;endothelial tip cell;lung endothelial cell;cortical thymic epithelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endosteal cell;preosteoblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;osteoblast;chondrocyte;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,,2.549,3.28,3.28,11831,7927,0.364
SFRP4,,,no,True,ENSG00000106483,"Secreted frizzled-related protein 4 (sFRP-4) (Frizzled protein, human endometrium) (FrpHE)",Secreted,uterine smooth muscle cell;connective tissue cell;fibroblast;reticular cell;fibroblast of mammary gland;myofibroblast cell;stromal cell;stromal cell of ovary;theca cell,,0.062,0.114,0.114,287,276,0.885
SGCA,,,no,True,ENSG00000108823,Alpha-sarcoglycan (Alpha-SG) (50 kDa dystrophin-associated glycoprotein) (50DAG) (Adhalin) (Dystroglycan-2),Cell membrane,skeletal muscle satellite stem cell;tongue muscle cell;smooth muscle cell;bronchial smooth muscle cell;cell of skeletal muscle;skeletal muscle satellite cell;reticular cell,,0.143,0.113,0.143,664,274,-0.336
SGK1,,,no,True,ENSG00000118515,Serine/threonine-protein kinase Sgk1,Cytoplasm;Nucleus;Endoplasmic reticulum membrane;Cell membrane;Mitochondrion,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;glomerular capillary endothelial cell;mesothelial cell of pleura;fenestrated cell;glomerular endothelial cell;hematopoietic cell;liver dendritic cell;myeloid leukocyte,,10.728,9.55,10.728,49789,23081,-0.168
SH2D3C,,,no,True,ENSG00000095370,SH2 domain-containing protein 3C (Cas/HEF1-associated signal transducer) (Chat-H) (Novel SH2-containing protein 3) (SH2 domain-containing Eph receptor-binding protein 1) (SHEP1),Cytoplasm,cardiac endothelial cell,,2.815,3.08,3.08,13062,7444,0.13
SH3BGRL2,,,no,True,ENSG00000198478,SH3 domain-binding glutamic acid-rich-like protein 2 (Fovea-associated SH3 domain-binding protein),Nucleus,lung microvascular endothelial cell;lung endothelial cell;acinar cell of salivary gland,,2.863,1.81,2.863,13285,4375,-0.661
SH3BP5,,,no,True,ENSG00000131370,SH3 domain-binding protein 5 (SH3BP-5) (SH3 domain-binding protein that preferentially associates with BTK),Cytoplasmic vesicle membrane,epithelial cell;retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung endothelial cell;cortical cell of adrenal gland;fenestrated cell;endothelial cell;endothelial cell of vascular tree;alternatively activated macrophage;extravillous trophoblast;gamma-delta T cell;fibroblast of breast,,9.552,6.69,9.552,44331,16169,-0.514
SHANK3,,,no,True,ENSG00000251322,SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2),Cytoplasm,squamous epithelial cell;blood vessel endothelial cell;kidney capillary endothelial cell;capillary endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell,,3.684,4.648,4.648,17098,11234,0.335
SHC1,,,no,True,ENSG00000160691,SHC-transforming protein 1 (SHC-transforming protein 3) (SHC-transforming protein A) (Src homology 2 domain-containing-transforming protein C1) (SH2 domain protein C1),Cytoplasm;Cell junction,endothelial tip cell;endothelial cell of lymphatic vessel;surface ectodermal cell,,5.189,3.817,5.189,24082,9226,-0.443
SLC12A2,,,no,True,ENSG00000064651,Solute carrier family 12 member 2 (Basolateral Na-K-Cl symporter) (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2),Basolateral cell membrane,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;epithelial cell;intrahepatic cholangiocyte;lung endothelial cell;intestine goblet cell;large intestine goblet cell;colon goblet cell;small intestine goblet cell;ileal goblet cell;epithelial cell of sweat gland;endothelial cell;endothelial cell of vascular tree;transit amplifying cell of small intestine;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,,2.066,1.507,2.066,9590,3642,-0.456
SLC20A2,,,no,True,ENSG00000168575,Sodium-dependent phosphate transporter 2 (Gibbon ape leukemia virus receptor 2) (GLVR-2) (Phosphate transporter 2) (PiT-2) (Pit2) (hPit2) (Solute carrier family 20 member 2),Cell membrane,choroid plexus epithelial cell;corneal endothelial cell,,1.924,0.692,1.924,8927,1673,-1.474
SLC24A1,,,no,True,ENSG00000074621,Sodium/potassium/calcium exchanger 1 (Na(+)/K(+)/Ca(2+)-exchange protein 1) (Retinal rod Na-Ca+K exchanger) (Solute carrier family 24 member 1),Cell membrane,endothelial cell of lymphatic vessel,,1.302,0.933,1.302,6043,2256,-0.48
SLC2A1,,,no,True,ENSG00000117394,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",Cell membrane,cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;erythrocyte;enucleate erythrocyte;erythroid lineage cell;reticulocyte;Mueller cell;fibroblast,,3.209,1.723,3.209,14892,4165,-0.897
SLC2A3,,,no,True,ENSG00000059804,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",Cell membrane,anterior lens cell;vasa recta ascending limb cell;retinal blood vessel endothelial cell;gut endothelial cell;granulocyte;neutrophil;liver dendritic cell;B-1b B cell;T follicular helper cell;group 2 innate lymphoid cell,,2.576,2.647,2.647,11953,6397,0.039
SLC3A2,,,no,True,ENSG00000168003,Amino acid transporter heavy chain SLC3A2 (4F2 cell-surface antigen heavy chain) (4F2hc) (4F2 heavy chain antigen) (Lymphocyte activation antigen 4F2 large subunit) (Solute carrier family 3 member 2) (CD antigen CD98),Apical cell membrane,myoepithelial cell;myoepithelial cell of mammary gland;pancreatic A cell;cerebral cortex endothelial cell;mammary gland epithelial cell;fibroblast of mammary gland,,4.673,3.589,4.673,21686,8674,-0.381
SLC7A5,,,no,True,ENSG00000103257,Large neutral amino acids transporter small subunit 1 (4F2 light chain) (4F2 LC) (4F2LC) (CD98 light chain) (Integral membrane protein E16) (E16) (L-type amino acid transporter 1) (hLAT1) (Solute carrier family 7 member 5) (y+ system cationic amino acid transporter),Apical cell membrane,myoepithelial cell;myoepithelial cell of mammary gland;cerebral cortex endothelial cell;melanocyte,,0.794,0.67,0.794,3686,1620,-0.245
SLC9A3R2,,,no,True,ENSG00000065054,SLC9A3R2 protein,Apical cell membrane,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cerebral cortex endothelial cell,,1.607,1.902,1.902,7458,4597,0.243
SLCO2B1,,,no,True,ENSG00000137491,Solute carrier organic anion transporter family member 2B1 (Organic anion transporter B) (OATP-B) (Organic anion transporter polypeptide-related protein 2) (OATP-RP2) (OATPRP2) (Organic anion transporting polypeptide 2B1) (OATP2B1) (Solute carrier family 21 member 9),Cell membrane,cerebral cortex endothelial cell;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;follicular dendritic cell;professional antigen presenting cell;immature innate lymphoid cell,,7.888,5.306,7.888,36607,12824,-0.572
SLIT2,,,no,True,ENSG00000145147,Slit homolog 2 protein (Slit-2),Secreted,renal intercalated cell;renal alpha-intercalated cell;taste receptor cell;muscle cell;smooth muscle cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;mesothelial fibroblast;fibro/adipogenic progenitor cell,SLIT,0.85,0.801,0.85,3943,1935,-0.086
SLIT3,,,no,True,ENSG00000184347,Slit homolog 3 protein (Slit-3) (Multiple epidermal growth factor-like domains protein 5) (Multiple EGF-like domains protein 5),Secreted,chromaffin cell;lens epithelial cell;anterior lens cell;lens fiber cell;parietal epithelial cell;smooth muscle myoblast;sympathetic neuron;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of lung;kidney interstitial fibroblast;mesothelial fibroblast;renal interstitial pericyte;fibro/adipogenic progenitor cell;kidney interstitial cell,,2.084,1.722,2.084,9672,4162,-0.275
SLMAP,,,no,True,ENSG00000163681,Sarcolemmal membrane-associated protein (Sarcolemmal-associated protein),Cell membrane,regular atrial cardiac myocyte;smooth muscle cell of sphincter of pupil;enteric smooth muscle cell;ciliary muscle cell,,3.918,3.553,3.918,18182,8587,-0.141
SMAD1,,,no,True,ENSG00000170365,Mothers against decapentaplegic homolog 1 (MAD homolog 1) (Mothers against DPP homolog 1) (JV4-1) (Mad-related protein 1) (SMAD family member 1) (SMAD 1) (Smad1) (hSMAD1) (Transforming growth factor-beta-signaling protein 1) (BSP-1),Cytoplasm,endothelial cell of lymphatic vessel;endothelial cell of uterus;surface ectodermal cell;pre-B-I cell;late pro-B cell,,1.23,0.962,1.23,5710,2326,-0.354
SMTN,,,no,True,ENSG00000183963,Smoothelin,Cytoplasm,muscle cell;smooth muscle cell;enteric smooth muscle cell;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate,,1.506,1.417,1.506,6989,3424,-0.088
SNAI1,,,no,True,ENSG00000124216,Zinc finger protein SNAI1 (Protein snail homolog 1) (Protein sna),Nucleus,vasa recta descending limb cell;glomerular capillary endothelial cell,,0.101,0.172,0.172,468,416,0.771
SNTB2,,,no,True,ENSG00000168807,Beta-2-syntrophin (59 kDa dystrophin-associated protein A1 basic component 2) (Syntrophin-3) (SNT3) (Syntrophin-like) (SNTL),Membrane;Cytoplasmic vesicle,retinal blood vessel endothelial cell;surface ectodermal cell,,5.069,2.868,5.069,23527,6931,-0.822
SNTG2,,,no,True,ENSG00000172554,Gamma-2-syntrophin (G2SYN) (Syntrophin-5) (SYN5),Cell membrane,endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;cardiac endothelial cell;retina horizontal cell,,0.1,0.093,0.1,465,224,-0.112
SNX8,,,no,True,ENSG00000106266,Sorting nexin-8,Early endosome membrane,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid,,2.448,1.359,2.448,11363,3284,-0.85
SOCS3,,,no,True,ENSG00000184557,Suppressor of cytokine signaling 3 (SOCS-3) (Cytokine-inducible SH2 protein 3) (CIS-3) (STAT-induced STAT inhibitor 3) (SSI-3),,mesenchymal stem cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endothelial cell of uterus;tongue muscle cell;decidual cell;myofibroblast cell;tendon cell,,2.437,4.266,4.266,11309,10311,0.808
SOD3,,,no,True,ENSG00000109610,Extracellular superoxide dismutase [Cu-Zn] (EC-SOD),Secreted,pancreatic ductal cell;duodenum glandular cell;kidney loop of Henle thin ascending limb epithelial cell;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;decidual cell;keratocyte;reticular cell;pulmonary interstitial fibroblast;skin fibroblast;fibroblast of connective tissue of glandular part of prostate;chondrocyte;inflammatory cell,,0.901,0.614,0.901,4183,1483,-0.555
SORT1,,,no,True,ENSG00000134243,Sortilin (100 kDa NT receptor) (Glycoprotein 95) (Gp95) (Neurotensin receptor 3) (NT3) (NTR3),Golgi apparatus,pigmented epithelial cell;melanocyte of skin;smooth muscle cell of sphincter of pupil;white fat cell,NTS;NT;GRN,1.181,0.867,1.181,5483,2095,-0.447
SOST,,,no,True,ENSG00000167941,Sclerostin,Secreted,kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell,,16.142,19.072,19.072,74912,46094,0.241
SOSTDC1,,,no,True,ENSG00000171243,Sclerostin domain-containing protein 1 (Ectodermal BMP inhibitor) (Ectodin) (Uterine sensitization-associated gene 1 protein) (USAG-1),Secreted,interstitial cell of Cajal;pulmonary ionocyte;ionocyte;muscle cell;smooth muscle cell;smooth muscle fiber of ileum;neural progenitor cell,,0.045,0.079,0.079,209,192,0.819
SOX11,,,no,True,ENSG00000176887,Transcription factor SOX-11,Nucleus,neural crest cell;cerebral cortex endothelial cell;microglial cell;mesodermal cell;radial glial cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;GABAergic neuron;glutamatergic neuron;peripheral nervous system neuron,,0.045,0.044,0.045,209,106,-0.038
SOX17,,,no,True,ENSG00000164736,Transcription factor SOX-17,Nucleus,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;kidney afferent arteriole endothelial cell;kidney efferent arteriole endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;prostate gland microvascular endothelial cell;glandular epithelial cell;fallopian tube secretory epithelial cell;epithelial cell of uterus;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cerebral cortex endothelial cell,,0.236,0.273,0.273,1093,660,0.214
SOX18,,,no,True,ENSG00000203883,Transcription factor SOX-18,Nucleus,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cerebral cortex endothelial cell;GABAergic neuron;neural progenitor cell,,1.375,1.132,1.375,6383,2736,-0.281
SPHK1,,,no,True,ENSG00000176170,Sphingosine kinase 1 (SK 1) (SPK 1),Cytoplasm,pancreatic ductal cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of lymphatic vessel;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast,,1.595,1.247,1.595,7400,3013,-0.355
SPRY2,,,no,True,ENSG00000136158,Protein sprouty homolog 2 (Spry-2),Cytoplasm,mesenchymal stem cell;skeletal muscle satellite cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;fibroblast of mammary gland;mural cell,,0.485,0.613,0.613,2252,1482,0.338
SPTBN1,,,no,True,ENSG00000115306,"Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Fodrin beta chain) (Spectrin, non-erythroid beta chain 1)",Cytoplasm,epithelial cell;intrahepatic cholangiocyte;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;surface ectodermal cell;fat cell;white fat cell;fibro/adipogenic progenitor cell,,8.17,8.406,8.406,37917,20316,0.041
SRPX,,,no,True,ENSG00000101955,Sushi repeat-containing protein SRPX,Cell surface,mesenchymal stem cell;lung microvascular endothelial cell;lung endothelial cell;preosteoblast;decidual cell;connective tissue cell;fibroblast;preadipocyte;brown preadipocyte;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast;white fat cell;myofibroblast cell,,1.183,0.605,1.183,5492,1463,-0.967
SSTR2,,,no,True,ENSG00000180616,Somatostatin receptor type 2 (SS-2-R) (SS2-R) (SS2R) (SST2) (SRIF-1),Cell membrane,pancreatic epsilon cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;vascular associated smooth muscle cell;smooth muscle cell of prostate;fibroblast of connective tissue of nonglandular part of prostate;mural cell,SOMATOSTATIN,0.177,0.168,0.177,822,406,-0.076
ST6GAL1,,,no,True,ENSG00000073849,"Beta-galactoside alpha-2,6-sialyltransferase 1 (Alpha 2,6-ST 1)",Golgi apparatus,kidney collecting duct epithelial cell;kidney collecting duct principal cell;basal epithelial cell of prostatic duct;renal principal cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;tissue-resident macrophage;central nervous system macrophage;mature microglial cell;kidney collecting duct cell,,2.827,2.415,2.827,13120,5837,-0.227
STAB1,,,no,True,ENSG00000010327,"Stabilin-1 (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1) (FEEL-1) (MS-1 antigen)",Membrane,endothelial tip cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;intermediate monocyte;immature innate lymphoid cell,,3.823,3.603,3.823,17744,8707,-0.086
STEAP4,,,no,True,ENSG00000127954,Metalloreductase STEAP4,Cell membrane,epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;goblet cell;respiratory goblet cell;tracheal goblet cell;vascular associated smooth muscle cell;smooth muscle cell of prostate;pericyte;mural cell;lung secretory cell,,0.527,0.849,0.849,2447,2053,0.688
STIM2,,,no,True,ENSG00000109689,Stromal interaction molecule 2,Endoplasmic reticulum membrane,choroid plexus epithelial cell;smooth muscle cell of sphincter of pupil;ciliary muscle cell,,3.089,2.872,3.089,14337,6941,-0.105
STRIP2,,,no,True,ENSG00000128578,Striatin-interacting protein 2 (Protein FAM40B),Cytoplasm,pigmented epithelial cell;pigmented ciliary epithelial cell;retinal pigment epithelial cell;smooth muscle cell of sphincter of pupil,,0.192,0.148,0.192,893,357,-0.381
STXBP5,,,no,True,ENSG00000164506,Syntaxin-binding protein 5 (Lethal(2) giant larvae protein homolog 3) (Tomosyn-1),Cytoplasm,non-pigmented ciliary epithelial cell;type B pancreatic cell;melanocyte;melanocyte of skin;smooth muscle cell of sphincter of pupil;amacrine cell,,1.408,1.486,1.486,6535,3592,0.078
SVIL,,,no,True,ENSG00000197321,Supervillin (Archvillin) (p205/p250),Cell membrane,muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;skeletal muscle fiber;slow muscle cell;fast muscle cell;smooth muscle cell of sphincter of pupil;enteric smooth muscle cell;ciliary muscle cell;smooth muscle cell of prostate;cell of skeletal muscle;muscle precursor cell;cardiac muscle myoblast;preadipocyte,,3.983,3.555,3.983,18484,8591,-0.164
SYNM,,,no,True,ENSG00000182253,Synemin (Desmuslin),Cytoplasm,stem cell;basal cell;surface ectodermal cell;smooth muscle cell;vascular associated smooth muscle cell;smooth muscle cell of prostate,,0.655,0.497,0.655,3039,1201,-0.398
SYNPO2,,,no,True,ENSG00000172403,Synaptopodin-2 (Genethonin-2) (Myopodin),Nucleus,muscle cell;cardiac muscle cell;regular ventricular cardiac myocyte;slow muscle cell;smooth muscle cell;smooth muscle cell of sphincter of pupil;enteric smooth muscle cell;smooth muscle fiber of ileum;ciliary muscle cell;smooth muscle cell of prostate;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;fibroblast of cardiac tissue;kidney interstitial fibroblast;kidney interstitial cell,,3.245,1.955,3.245,15059,4726,-0.731
SYTL2,,,no,True,ENSG00000137501,Synaptotagmin-like protein 2 (Breast cancer-associated antigen SGA-72M) (Exophilin-4),Cell membrane,duct epithelial cell;luminal epithelial cell of mammary gland;intestine goblet cell;large intestine goblet cell;colon goblet cell;small intestine goblet cell;mammary gland epithelial cell;muscle cell;smooth muscle cell;papillary tips cell,,2.074,2.896,2.896,9627,7000,0.482
TBX2,,,no,True,ENSG00000121068,T-box transcription factor TBX2 (T-box protein 2),Nucleus,smooth muscle myoblast;renal interstitial pericyte,,0.599,0.816,0.816,2781,1971,0.445
TBX3,,,no,True,ENSG00000135111,T-box transcription factor TBX3 (T-box protein 3),Nucleus,neural crest cell;duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;sperm;tracheobronchial smooth muscle cell;neuron;enteric neuron;peripheral nervous system neuron,,0.157,0.212,0.212,727,512,0.435
